Id,log2FoldChange.minusSICOvsAll
OG3428,
OG3429,-1.814
OG343,-0.196
OG3430,-2.983
OG3431,-3.397
OG3432,0.0
OG3433,-0.28800000000000003
OG3434,0.0
OG3435,0.0
OG3436,1.079
OG3437,-0.379
OG3438,-1.127
OG3439,0.0
OG344,-0.195
OG3440,
OG3441,
OG3442,-1.4969999999999999
OG3443,
OG3444,
OG3445,0.0
OG3446,0.0
OG3447,0.0
OG3448,-0.053
OG3449,2.3280000000000003
OG345,0.45
OG3450,
OG3451,
OG3452,-1.645
OG3453,0.713
OG3454,1.6369999999999998
OG3455,0.0
OG3456,-1.127
OG3457,0.0
OG3458,
OG3459,
OG346,-0.61
OG3460,
OG3461,
OG3462,
OG3463,
OG3464,
OG3465,
OG3466,-2.665
OG3467,0.0
OG3468,
OG3469,
OG347,-0.32299999999999995
OG3470,-0.7559999999999999
OG3471,0.0
OG3472,0.0
OG3473,-4.7
OG3474,
OG3475,-1.17
OG3476,-1.127
OG3477,0.0
OG3478,
OG3479,-0.851
OG348,-0.18100000000000002
OG3480,0.287
OG3481,-1.127
OG3482,-2.011
OG3483,
OG3484,-1.771
OG3485,0.0
OG3486,-3.577
OG3487,-1.534
OG3488,0.0
OG3489,
OG349,-2.138
OG3490,1.2919999999999998
OG3491,
OG3492,
OG3493,-3.18
OG3494,-2.14
OG3495,-2.5580000000000003
OG3496,1.7309999999999999
OG3497,
OG3498,0.151
OG3499,0.0
OG35,-0.447
OG350,0.166
OG3500,-0.428
OG3501,1.9580000000000002
OG3502,-1.127
OG3503,-0.7559999999999999
OG3504,0.0
OG3505,
OG3506,
OG3507,
OG3508,
OG3509,
OG351,-0.128
OG3510,-2.019
OG3511,-3.8369999999999997
OG3512,
OG3513,
OG3514,-0.165
OG3515,
OG3516,
OG3517,-3.585
OG3518,-2.2969999999999997
OG3519,1.087
OG352,0.45399999999999996
OG3520,1.649
OG3521,-0.97
OG3522,-0.682
OG3523,-1.005
OG3524,-2.2319999999999998
OG3525,
OG3526,
OG3527,1.115
OG3528,
OG3529,
OG353,-1.287
OG3530,-1.006
OG3531,-1.899
OG3532,
OG3533,
OG3534,0.292
OG3535,0.324
OG3536,0.0
OG3537,-1.127
OG3538,
OG3539,0.0
OG354,0.195
OG3540,-2.533
OG3541,0.0
OG3542,0.0
OG3543,-1.127
OG3544,0.0
OG3545,-4.787
OG3546,-2.283
OG3547,0.584
OG3548,-2.334
OG3549,-1.127
OG355,-0.026000000000000002
OG3550,-3.115
OG3551,0.0
OG3552,0.737
OG3553,-4.277
OG3554,-1.127
OG3555,-4.787
OG3556,0.0
OG3557,-1.9580000000000002
OG3558,-1.127
OG3559,-3.5839999999999996
OG356,-0.42
OG3560,-3.39
OG3561,-2.8819999999999997
OG3562,0.0
OG3563,
OG3564,
OG3565,
OG3566,-1.127
OG3567,
OG3568,-1.127
OG3569,-1.127
OG357,0.255
OG3570,-1.79
OG3571,
OG3572,-2.166
OG3573,
OG3574,0.0
OG3575,-0.27899999999999997
OG3576,-3.0269999999999997
OG3577,0.0
OG3578,-1.185
OG3579,0.639
OG358,-0.426
OG3580,-1.965
OG3581,-1.911
OG3582,-1.127
OG3583,
OG3584,
OG3585,
OG3586,
OG3587,
OG3588,-0.494
OG3589,
OG359,0.098
OG3590,-1.127
OG3591,-7.526
OG3592,-0.184
OG3593,0.27399999999999997
OG3594,0.0
OG3595,-1.355
OG3596,0.354
OG3597,0.655
OG3598,0.9109999999999999
OG3599,0.613
OG36,0.504
OG360,-0.502
OG3600,1.198
OG3601,1.3090000000000002
OG3602,0.9420000000000001
OG3603,0.5489999999999999
OG3604,0.938
OG3605,
OG3606,0.705
OG3607,-1.426
OG3608,
OG3609,-1.127
OG361,0.07
OG3610,
OG3611,
OG3612,-0.45299999999999996
OG3613,-1.127
OG3614,-3.0460000000000003
OG3615,-0.449
OG3616,0.0
OG3617,-6.044
OG3618,
OG3619,
OG362,0.52
OG3620,
OG3621,
OG3622,-1.771
OG3623,
OG3624,
OG3625,-1.936
OG3626,-6.2010000000000005
OG3627,-0.298
OG3628,-0.935
OG3629,0.20199999999999999
OG363,0.026000000000000002
OG3630,-0.14800000000000002
OG3631,0.08199999999999999
OG3632,0.151
OG3633,-0.353
OG3634,-0.175
OG3635,0.465
OG3636,-0.877
OG3637,0.258
OG3638,
OG3639,
OG364,-0.145
OG3640,
OG3641,
OG3642,
OG3643,
OG3644,
OG3645,
OG3646,
OG3647,
OG3648,
OG3649,
OG365,-0.314
OG3650,
OG3651,0.581
OG3652,0.0
OG3653,
OG3654,-2.662
OG3655,
OG3656,-1.6230000000000002
OG3657,
OG3658,0.0
OG3659,-0.379
OG366,-1.7790000000000001
OG3660,-2.544
OG3661,0.8490000000000001
OG3662,-3.109
OG3663,
OG3664,-1.127
OG3665,0.0
OG3666,-2.544
OG3667,-1.127
OG3668,
OG3669,0.0
OG367,-0.179
OG3670,0.0
OG3671,-1.127
OG3672,-1.127
OG3673,-2.033
OG3674,-0.6890000000000001
OG3675,-3.008
OG3676,-3.807
OG3677,-1.127
OG3678,
OG3679,0.0
OG368,-0.649
OG3680,-6.377000000000001
OG3681,0.0
OG3682,-2.66
OG3683,
OG3684,-6.08
OG3685,
OG3686,0.193
OG3687,-2.0380000000000003
OG3688,-1.901
OG3689,0.873
OG369,0.012
OG3690,-0.124
OG3691,-1.127
OG3692,0.0
OG3693,0.433
OG3694,-2.92
OG3695,-1.527
OG3696,
OG3697,-0.9179999999999999
OG3698,-1.0859999999999999
OG3699,0.628
OG37,-0.261
OG370,-0.321
OG3700,0.9279999999999999
OG3701,0.596
OG3702,0.797
OG3703,0.0
OG3704,-2.6210000000000004
OG3705,-2.8489999999999998
OG3706,-0.5539999999999999
OG3707,0.797
OG3708,-1.127
OG3709,
OG371,-0.091
OG3710,
OG3711,-1.127
OG3712,-9.021
OG3713,-4.0569999999999995
OG3714,-2.041
OG3715,-3.741
OG3716,-3.312
OG3717,
OG3718,0.213
OG3719,0.37
OG372,0.265
OG3720,-5.351
OG3721,0.0
OG3722,
OG3723,-1.127
OG3724,-1.127
OG3725,0.856
OG3726,-1.127
OG3727,-1.127
OG3728,-0.769
OG3729,
OG373,-0.04
OG3730,-3.927
OG3731,0.526
OG3732,-5.752999999999999
OG3733,-4.126
OG3734,-1.829
OG3735,-5.005
OG3736,0.675
OG3737,-0.966
OG3738,-0.72
OG3739,-0.177
OG374,0.079
OG3740,0.213
OG3741,
OG3742,-1.127
OG3743,
OG3744,-0.836
OG3745,
OG3746,-1.127
OG3747,-1.127
OG3748,-1.177
OG3749,-2.0340000000000003
OG375,0.026000000000000002
OG3750,0.0
OG3751,
OG3752,-3.945
OG3753,-1.127
OG3754,-0.247
OG3755,-0.469
OG3756,0.797
OG3757,-1.127
OG3758,0.797
OG3759,
OG376,0.129
OG3760,0.0
OG3761,-1.127
OG3762,0.797
OG3763,-2.272
OG3764,-2.588
OG3765,0.797
OG3766,0.0
OG3767,
OG3768,-1.541
OG3769,0.405
OG377,0.672
OG3770,0.0
OG3771,0.0
OG3772,0.0
OG3773,-2.042
OG3774,0.0
OG3775,-2.4859999999999998
OG3776,
OG3777,-1.127
OG3778,
OG3779,-2.187
OG378,0.5720000000000001
OG3780,-3.807
OG3781,
OG3782,0.0
OG3783,-1.127
OG3784,0.0
OG3785,
OG3786,
OG3787,
OG3788,
OG3789,0.0
OG379,0.113
OG3790,
OG3791,0.0
OG3792,-0.455
OG3793,-0.621
OG3794,0.331
OG3795,0.0
OG3796,-1.127
OG3797,
OG3798,
OG3799,
OG38,-0.8
OG380,0.327
OG3800,
OG3801,0.0
OG3802,0.0
OG3803,1.139
OG3804,0.248
OG3805,
OG3806,0.0
OG3807,-0.35
OG3808,
OG3809,
OG381,-0.105
OG3810,-2.344
OG3811,2.885
OG3812,
OG3813,-0.165
OG3814,0.066
OG3815,-1.15
OG3816,-0.912
OG3817,0.0
OG3818,0.0
OG3819,
OG382,0.016
OG3820,
OG3821,
OG3822,
OG3823,
OG3824,
OG3825,
OG3826,
OG3827,
OG3828,
OG3829,0.0
OG383,-0.085
OG3830,-1.385
OG3831,0.114
OG3832,0.0
OG3833,-1.248
OG3834,
OG3835,
OG3836,-2.761
OG3837,0.0
OG3838,
OG3839,
OG384,0.21600000000000003
OG3840,
OG3841,
OG3842,
OG3843,
OG3844,
OG3845,
OG3846,0.528
OG3847,-0.136
OG3848,0.0
OG3849,-0.152
OG385,0.07
OG3850,2.967
OG3851,-0.322
OG3852,1.8840000000000001
OG3853,0.225
OG3854,0.325
OG3855,-0.6629999999999999
OG3856,
OG3857,0.7609999999999999
OG3858,-2.441
OG3859,1.1340000000000001
OG386,-0.057
OG3860,
OG3861,0.0
OG3862,0.0
OG3863,0.0
OG3864,-1.127
OG3865,
OG3866,-0.304
OG3867,-0.809
OG3868,-0.883
OG3869,-0.47
OG387,-0.311
OG3870,-0.076
OG3871,0.797
OG3872,-1.786
OG3873,-0.927
OG3874,0.21899999999999997
OG3875,-0.096
OG3876,-1.04
OG3877,-0.599
OG3878,-1.121
OG3879,
OG388,-0.139
OG3880,0.408
OG3881,0.298
OG3882,-1.127
OG3883,-1.236
OG3884,-0.263
OG3885,0.848
OG3886,-0.354
OG3887,1.1079999999999999
OG3888,-1.945
OG3889,-0.165
OG389,0.182
OG3890,0.177
OG3891,-0.168
OG3892,-0.49700000000000005
OG3893,-0.865
OG3894,0.348
OG3895,-1.956
OG3896,0.797
OG3897,-1.127
OG3898,-0.7290000000000001
OG3899,-0.11800000000000001
OG39,-0.157
OG390,0.156
OG3900,-0.165
OG3901,
OG3902,0.0
OG3903,-2.0180000000000002
OG3904,-2.656
OG3905,1.3119999999999998
OG3906,0.23800000000000002
OG3907,-0.215
OG3908,0.664
OG3909,0.0
OG391,0.013000000000000001
OG3910,-1.127
OG3911,-1.127
OG3912,-0.445
OG3913,1.5590000000000002
OG3914,-1.097
OG3915,-0.027999999999999997
OG3916,0.535
OG3917,-0.9440000000000001
OG3918,-0.166
OG3919,0.23800000000000002
OG392,0.513
OG3920,-3.865
OG3921,-0.843
OG3922,-3.542
OG3923,-0.451
OG3924,0.0
OG3925,
OG3926,
OG3927,-2.037
OG3928,-1.127
OG3929,
OG393,-0.249
OG3930,0.0
OG3931,
OG3932,
OG3933,0.0
OG3934,-1.127
OG3935,
OG3936,-3.6660000000000004
OG3937,-1.127
OG3938,0.0
OG3939,0.0
OG394,0.763
OG3940,0.0
OG3941,0.0
OG3942,
OG3943,0.0
OG3944,
OG3945,
OG3946,-4.221
OG3947,
OG3948,-1.127
OG3949,-1.127
OG395,0.33399999999999996
OG3950,0.0
OG3951,
OG3952,0.0
OG3953,0.0
OG3954,-1.127
OG3955,
OG3956,-2.474
OG3957,-2.546
OG3958,0.0
OG3959,
OG396,1.3619999999999999
OG3960,
OG3961,-1.127
OG3962,
OG3963,0.0
OG3964,
OG3965,-1.127
OG3966,0.0
OG3967,-0.9470000000000001
OG3968,0.35100000000000003
OG3969,0.0
OG397,0.703
OG3970,0.0
OG3971,
OG3972,
OG3973,
OG3974,0.0
OG3975,
OG3976,-1.127
OG3977,
OG3978,-1.127
OG3979,-1.127
OG398,-0.10800000000000001
OG3980,0.0
OG3981,0.0
OG3982,0.0
OG3983,0.0
OG3984,0.0
OG3985,-1.127
OG3986,-1.127
OG3987,0.0
OG3988,1.3130000000000002
OG3989,-1.125
OG399,0.237
OG3990,-4.6080000000000005
OG3991,-1.127
OG3992,1.9680000000000002
OG3993,-0.486
OG3994,-0.6459999999999999
OG3995,
OG3996,-0.326
OG3997,-0.907
OG3998,-0.325
OG3999,0.0
OG4,-1.4980000000000002
OG40,0.0
OG400,0.363
OG4000,-1.902
OG4001,
OG4002,
OG4003,-2.859
OG4004,0.053
OG4005,-1.767
OG4006,-4.314
OG4007,
OG4008,
OG4009,1.003
OG401,0.27899999999999997
OG4010,0.205
OG4011,0.28300000000000003
OG4012,
OG4013,
OG4014,
OG4015,
OG4016,-0.764
OG4017,-3.428
OG4018,-2.792
OG4019,
OG402,-0.747
OG4020,0.0
OG4021,-1.771
OG4022,
OG4023,
OG4024,
OG4025,0.797
OG4026,
OG4027,-0.165
OG4028,0.0
OG4029,0.0
OG403,0.324
OG4030,
OG4031,-1.946
OG4032,0.687
OG4033,-0.366
OG4034,-0.165
OG4035,-5.396
OG4036,-3.821
OG4037,
OG4038,0.6659999999999999
OG4039,-1.215
OG404,-1.045
OG4040,0.0
OG4041,0.0
OG4042,0.0
OG4043,
OG4044,0.0
OG4045,-1.127
OG4046,
OG4047,
OG4048,
OG4049,
OG405,0.5589999999999999
OG4050,
OG4051,
OG4052,
OG4053,
OG4054,-1.127
OG4055,
OG4056,-0.904
OG4057,-1.935
OG4058,
OG4059,-0.223
OG406,-0.457
OG4060,
OG4061,-1.127
OG4062,
OG4063,0.0
OG4064,-0.693
OG4065,-1.986
OG4066,0.0
OG4067,
OG4068,0.0
OG4069,0.0
OG407,0.20800000000000002
OG4070,
OG4071,
OG4072,
OG4073,-2.603
OG4074,-0.474
OG4075,-2.072
OG4076,0.797
OG4077,0.0
OG4078,
OG4079,-4.362
OG408,0.511
OG4080,
OG4081,
OG4082,
OG4083,0.19399999999999998
OG4084,
OG4085,
OG4086,-4.039
OG4087,
OG4088,0.0
OG4089,-1.127
OG409,-0.107
OG4090,-0.165
OG4091,-1.127
OG4092,-0.165
OG4093,
OG4094,-0.46799999999999997
OG4095,
OG4096,
OG4097,
OG4098,
OG4099,-5.246
OG41,-0.9570000000000001
OG410,0.165
OG4100,-0.43700000000000006
OG4101,-2.416
OG4102,0.0
OG4103,-1.127
OG4104,-1.127
OG4105,
OG4106,0.0
OG4107,0.0
OG4108,0.0
OG4109,0.0
OG411,0.16899999999999998
OG4110,
OG4111,0.0
OG4112,-4.295
OG4113,-0.314
OG4114,-5.681
OG4115,
OG4116,0.0
OG4117,-2.5469999999999997
OG4118,-1.127
OG4119,-2.142
OG412,0.652
OG4120,-1.109
OG4121,-1.203
OG4122,
OG4123,-4.022
OG4124,-2.008
OG4125,0.0
OG4126,-1.774
OG4127,
OG4128,
OG4129,
OG413,-0.684
OG4130,-2.6260000000000003
OG4131,
OG4132,
OG4133,-1.127
OG4134,
OG4135,
OG4136,
OG4137,0.0
OG4138,-2.043
OG4139,-3.8339999999999996
OG414,0.22
OG4140,-3.034
OG4141,-2.9189999999999996
OG4142,
OG4143,
OG4144,
OG4145,-2.541
OG4146,-5.261
OG4147,-2.54
OG4148,-1.6159999999999999
OG4149,-1.131
OG415,-0.09300000000000001
OG4150,-0.795
OG4151,-0.95
OG4152,0.0
OG4153,0.0
OG4154,-1.127
OG4155,0.0
OG4156,0.138
OG4157,0.797
OG4158,
OG4159,
OG416,0.21899999999999997
OG4160,-1.871
OG4161,0.264
OG4162,
OG4163,0.389
OG4164,0.312
OG4165,1.1420000000000001
OG4166,-2.421
OG4167,-0.07
OG4168,
OG4169,0.525
OG417,0.498
OG4170,-0.35200000000000004
OG4171,-2.0180000000000002
OG4172,1.03
OG4173,0.46
OG4174,0.961
OG4175,0.9940000000000001
OG4176,0.797
OG4177,-2.6210000000000004
OG4178,
OG4179,
OG418,0.003
OG4180,-1.127
OG4181,
OG4182,0.534
OG4183,4.041
OG4184,-0.731
OG4185,0.0
OG4186,0.0
OG4187,-1.901
OG4188,-2.011
OG4189,
OG419,0.311
OG4190,
OG4191,-0.385
OG4192,-1.127
OG4193,0.797
OG4194,-3.065
OG4195,
OG4196,0.0
OG4197,-0.20600000000000002
OG4198,0.84
OG4199,-0.955
OG42,0.508
OG420,0.47200000000000003
OG4200,
OG4201,0.0
OG4202,-5.97
OG4203,-1.127
OG4204,-1.025
OG4205,-4.69
OG4206,-1.127
OG4207,-2.608
OG4208,0.0
OG4209,
OG421,-0.462
OG4210,
OG4211,
OG4212,0.0
OG4213,
OG4214,0.8290000000000001
OG4215,-2.01
OG4216,0.0
OG4217,0.0
OG4218,
OG4219,
OG422,0.792
OG4220,-1.208
OG4221,
OG4222,
OG4223,0.0
OG4224,0.0
OG4225,-0.209
OG4226,
OG4227,-0.165
OG4228,0.065
OG4229,0.08900000000000001
OG423,0.018000000000000002
OG4230,1.6280000000000001
OG4231,
OG4232,-1.085
OG4233,0.044000000000000004
OG4234,0.0
OG4235,0.0
OG4236,-2.904
OG4237,-1.3419999999999999
OG4238,0.14300000000000002
OG4239,
OG424,0.36700000000000005
OG4240,0.0
OG4241,
OG4242,-1.127
OG4243,-6.086
OG4244,-3.306
OG4245,-1.127
OG4246,-5.4670000000000005
OG4247,-6.4879999999999995
OG4248,-6.468999999999999
OG4249,-7.303
OG425,0.479
OG4250,-6.218999999999999
OG4251,-1.771
OG4252,
OG4253,0.0
OG4254,-1.127
OG4255,-1.127
OG4256,0.0
OG4257,0.0
OG4258,-1.127
OG4259,
OG426,-0.063
OG4260,0.0
OG4261,-0.361
OG4262,-0.34299999999999997
OG4263,-0.284
OG4264,-0.293
OG4265,0.165
OG4266,-0.139
OG4267,-5.402
OG4268,-0.39899999999999997
OG4269,1.38
OG427,0.845
OG4270,-2.74
OG4271,2.391
OG4272,
OG4273,0.0
OG4274,0.0
OG4275,-1.127
OG4276,0.0
OG4277,-0.611
OG4278,-1.128
OG4279,-1.8219999999999998
OG428,-0.75
OG4280,-2.661
OG4281,-4.527
OG4282,
OG4283,-4.132
OG4284,
OG4285,-2.468
OG4286,-4.21
OG4287,-0.593
OG4288,0.6990000000000001
OG4289,-0.086
OG429,-0.826
OG4290,0.665
OG4291,-0.141
OG4292,0.924
OG4293,-0.419
OG4294,-0.8220000000000001
OG4295,0.45899999999999996
OG4296,0.046
OG4297,1.774
OG4298,-1.127
OG4299,-1.7269999999999999
OG43,0.785
OG430,0.255
OG4300,-0.735
OG4301,0.852
OG4302,0.36200000000000004
OG4303,-1.127
OG4304,1.464
OG4305,-0.998
OG4306,-0.645
OG4307,0.032
OG4308,-1.55
OG4309,1.246
OG431,-0.43
OG4310,-0.597
OG4311,-1.127
OG4312,-1.787
OG4313,0.149
OG4314,0.797
OG4315,0.42200000000000004
OG4316,-1.6540000000000001
OG4317,-0.41100000000000003
OG4318,-6.517
OG4319,-0.619
OG432,-0.091
OG4320,0.825
OG4321,-0.96
OG4322,-0.271
OG4323,-1.2570000000000001
OG4324,0.087
OG4325,0.757
OG4326,0.06
OG4327,-0.131
OG4328,-1.127
OG4329,0.36
OG433,0.034
OG4330,-0.23
OG4331,-0.215
OG4332,0.151
OG4333,-1.6469999999999998
OG4334,-2.685
OG4335,-0.45399999999999996
OG4336,-0.33
OG4337,1.005
OG4338,
OG4339,-0.043
OG434,0.087
OG4340,1.074
OG4341,-0.831
OG4342,-0.23199999999999998
OG4343,-1.1520000000000001
OG4344,-0.38799999999999996
OG4345,0.21600000000000003
OG4346,-0.14
OG4347,-0.76
OG4348,0.9990000000000001
OG4349,0.9179999999999999
OG435,0.304
OG4350,-0.17300000000000001
OG4351,0.08900000000000001
OG4352,-0.013999999999999999
OG4353,-0.32899999999999996
OG4354,-1.7890000000000001
OG4355,-0.257
OG4356,0.228
OG4357,-0.37200000000000005
OG4358,-0.027999999999999997
OG4359,-0.835
OG436,0.311
OG4360,0.11900000000000001
OG4361,0.048
OG4362,-1.901
OG4363,0.26899999999999996
OG4364,-0.395
OG4365,0.013999999999999999
OG4366,-0.313
OG4367,-2.7939999999999996
OG4368,-0.27899999999999997
OG4369,-0.7190000000000001
OG437,0.469
OG4370,-0.29
OG4371,0.252
OG4372,-2.188
OG4373,-0.28800000000000003
OG4374,-0.945
OG4375,-0.069
OG4376,-3.8789999999999996
OG4377,-0.882
OG4378,-3.049
OG4379,-0.259
OG438,-0.22399999999999998
OG4380,-0.205
OG4381,1.347
OG4382,-3.5389999999999997
OG4383,0.262
OG4384,0.051
OG4385,-0.402
OG4386,-1.44
OG4387,-0.207
OG4388,-0.027999999999999997
OG4389,0.065
OG439,-0.461
OG4390,0.391
OG4391,1.43
OG4392,-0.21899999999999997
OG4393,0.131
OG4394,-0.102
OG4395,0.325
OG4396,-0.325
OG4397,0.42
OG4398,-0.635
OG4399,-0.43
OG44,-0.78
OG440,-0.109
OG4400,0.425
OG4401,-0.14800000000000002
OG4402,-0.34700000000000003
OG4403,0.214
OG4404,-0.07200000000000001
OG4405,-0.519
OG4406,0.218
OG4407,1.001
OG4408,0.56
OG4409,-0.47
OG441,-0.258
OG4410,0.171
OG4411,-0.764
OG4412,-4.217
OG4413,0.643
OG4414,-1.899
OG4415,-0.02
OG4416,0.48700000000000004
OG4417,-1.375
OG4418,
OG4419,-0.708
OG442,1.4480000000000002
OG4420,-0.5479999999999999
OG4421,-2.622
OG4422,-2.154
OG4423,-2.677
OG4424,-0.158
OG4425,
OG4426,0.132
OG4427,0.092
OG4428,0.32799999999999996
OG4429,-2.524
OG443,0.151
OG4430,1.801
OG4431,-0.727
OG4432,-0.575
OG4433,0.595
OG4434,-0.40299999999999997
OG4435,-1.166
OG4436,-0.9309999999999999
OG4437,-1.9
OG4438,0.5660000000000001
OG4439,-0.24600000000000002
OG444,-0.257
OG4440,-0.659
OG4441,-0.64
OG4442,0.027000000000000003
OG4443,-0.337
OG4444,0.17
OG4445,0.563
OG4446,0.062
OG4447,-4.739
OG4448,-0.43700000000000006
OG4449,0.0
OG445,-0.094
OG4450,-0.635
OG4451,-3.542
OG4452,-0.402
OG4453,-0.506
OG4454,0.026000000000000002
OG4455,-1.253
OG4456,0.11599999999999999
OG4457,-0.1
OG4458,-1.127
OG4459,0.349
OG446,-0.46299999999999997
OG4460,-1.131
OG4461,-0.46299999999999997
OG4462,-0.77
OG4463,-1.1079999999999999
OG4464,-0.514
OG4465,-0.521
OG4466,-1.246
OG4467,-1.275
OG4468,-0.26
OG4469,-1.338
OG447,0.6579999999999999
OG4470,-1.5190000000000001
OG4471,-1.3119999999999998
OG4472,0.484
OG4473,-0.9490000000000001
OG4474,-2.73
OG4475,-0.037000000000000005
OG4476,-3.5069999999999997
OG4477,-0.095
OG4478,0.0
OG4479,0.177
OG448,-0.611
OG4480,0.797
OG4481,-1.053
OG4482,0.0
OG4483,
OG4484,-0.326
OG4485,0.946
OG4486,0.193
OG4487,0.797
OG4488,-0.895
OG4489,-0.397
OG449,0.40399999999999997
OG4490,0.0
OG4491,0.142
OG4492,
OG4493,0.6970000000000001
OG4494,-1.157
OG4495,
OG4496,0.0
OG4497,-0.319
OG4498,-1.6669999999999998
OG4499,-2.103
OG45,0.0
OG450,0.084
OG4500,-1.165
OG4501,-0.6990000000000001
OG4502,0.134
OG4503,-0.5539999999999999
OG4504,0.6709999999999999
OG4505,-2.738
OG4506,
OG4507,0.133
OG4508,-0.174
OG4509,-1.127
OG451,0.235
OG4510,-6.428999999999999
OG4511,-0.153
OG4512,0.387
OG4513,-5.947
OG4514,-4.273
OG4515,-4.621
OG4516,-0.268
OG4517,-0.649
OG4518,-2.294
OG4519,-1.7919999999999998
OG452,0.201
OG4520,0.138
OG4521,-3.082
OG4522,-1.966
OG4523,-0.888
OG4524,-2.531
OG4525,-1.127
OG4526,1.474
OG4527,-1.341
OG4528,
OG4529,-1.084
OG453,0.049
OG4530,-0.157
OG4531,0.0
OG4532,0.797
OG4533,0.645
OG4534,-2.532
OG4535,0.614
OG4536,-0.405
OG4537,0.0
OG4538,
OG4539,-0.182
OG454,0.09
OG4540,-2.7969999999999997
OG4541,-0.47200000000000003
OG4542,-0.609
OG4543,-0.9309999999999999
OG4544,-0.165
OG4545,-3.7569999999999997
OG4546,-0.595
OG4547,-0.684
OG4548,-0.3
OG4549,-1.155
OG455,-0.136
OG4550,-0.34
OG4551,-0.32299999999999995
OG4552,-0.183
OG4553,-0.48100000000000004
OG4554,0.72
OG4555,-6.108
OG4556,1.264
OG4557,-0.664
OG4558,-0.447
OG4559,-0.17600000000000002
OG456,-0.465
OG4560,0.011000000000000001
OG4561,0.135
OG4562,-0.135
OG4563,0.258
OG4564,0.604
OG4565,-0.519
OG4566,-0.742
OG4567,0.452
OG4568,-0.6579999999999999
OG4569,-0.301
OG457,0.43700000000000006
OG4570,-0.198
OG4571,-0.27899999999999997
OG4572,0.55
OG4573,-1.127
OG4574,-0.231
OG4575,-0.565
OG4576,-0.795
OG4577,-1.103
OG4578,1.496
OG4579,-1.248
OG458,-0.812
OG4580,-0.531
OG4581,
OG4582,-0.924
OG4583,-0.5379999999999999
OG4584,-0.674
OG4585,-0.961
OG4586,-0.353
OG4587,0.289
OG4588,0.35700000000000004
OG4589,
OG459,-0.008
OG4590,0.0
OG4591,-0.624
OG4592,0.381
OG4593,-0.75
OG4594,-0.48200000000000004
OG4595,
OG4596,-0.442
OG4597,-0.165
OG4598,-0.442
OG4599,-0.128
OG46,-0.8079999999999999
OG460,-0.02
OG4600,-0.38
OG4601,0.557
OG4602,-0.055999999999999994
OG4603,-0.46299999999999997
OG4604,-0.389
OG4605,-1.329
OG4606,-0.516
OG4607,1.103
OG4608,0.073
OG4609,-0.168
OG461,0.155
OG4610,-0.5870000000000001
OG4611,-0.042
OG4612,-1.624
OG4613,0.366
OG4614,0.652
OG4615,-1.317
OG4616,-0.7190000000000001
OG4617,0.53
OG4618,-6.434
OG4619,-4.665
OG462,0.674
OG4620,-0.025
OG4621,-0.425
OG4622,-2.702
OG4623,0.0
OG4624,0.209
OG4625,-0.142
OG4626,0.019
OG4627,-0.609
OG4628,-0.593
OG4629,0.09699999999999999
OG463,0.65
OG4630,0.22399999999999998
OG4631,0.797
OG4632,0.797
OG4633,-5.774
OG4634,-0.532
OG4635,-0.7190000000000001
OG4636,-4.434
OG4637,-0.265
OG4638,-1.272
OG4639,-0.21899999999999997
OG464,-0.99
OG4640,-0.62
OG4641,0.153
OG4642,-0.53
OG4643,-0.561
OG4644,-1.095
OG4645,
OG4646,
OG4647,
OG4648,
OG4649,-0.996
OG465,0.152
OG4650,-1.127
OG4651,
OG4652,
OG4653,
OG4654,
OG4655,
OG4656,0.797
OG4657,1.725
OG4658,0.33799999999999997
OG4659,-0.987
OG466,0.316
OG4660,-0.096
OG4661,-0.122
OG4662,-1.077
OG4663,-1.34
OG4664,-3.36
OG4665,2.022
OG4666,-0.135
OG4667,-0.23600000000000002
OG4668,-2.7119999999999997
OG4669,0.7340000000000001
OG467,0.188
OG4670,
OG4671,0.0
OG4672,
OG4673,0.525
OG4674,0.0
OG4675,-0.165
OG4676,0.0
OG4677,-2.119
OG4678,-1.65
OG4679,-0.23800000000000002
OG468,0.147
OG4680,0.154
OG4681,-0.9490000000000001
OG4682,0.8170000000000001
OG4683,0.797
OG4684,-2.6310000000000002
OG4685,
OG4686,-0.496
OG4687,0.0
OG4688,
OG4689,0.0
OG469,0.348
OG4690,
OG4691,
OG4692,
OG4693,
OG4694,
OG4695,0.0
OG4696,
OG4697,0.687
OG4698,-1.127
OG4699,
OG47,0.184
OG470,0.138
OG4700,
OG4701,
OG4702,
OG4703,
OG4704,
OG4705,
OG4706,
OG4707,
OG4708,
OG4709,-3.679
OG471,0.73
OG4710,-4.5969999999999995
OG4711,-1.127
OG4712,
OG4713,
OG4714,
OG4715,
OG4716,0.861
OG4717,
OG4718,
OG4719,0.9940000000000001
OG472,0.113
OG4720,
OG4721,
OG4722,
OG4723,
OG4724,
OG4725,
OG4726,0.0
OG4727,-1.127
OG4728,0.897
OG4729,-2.116
OG473,0.165
OG4730,0.0
OG4731,-0.777
OG4732,-5.127000000000001
OG4733,
OG4734,0.0
OG4735,0.0
OG4736,
OG4737,
OG4738,
OG4739,
OG474,0.131
OG4740,
OG4741,0.0
OG4742,
OG4743,0.091
OG4744,0.04
OG4745,0.307
OG4746,0.0
OG4747,-4.77
OG4748,-6.784
OG4749,-1.127
OG475,-0.48200000000000004
OG4750,
OG4751,
OG4752,
OG4753,
