Id,log2FoldChange.minusSTvsAll
OG3418,-1.43
OG3419,
OG342,-0.316
OG3420,0.18
OG3421,-1.768
OG3422,-1.368
OG3423,-1.506
OG3424,-1.43
OG3425,-0.08199999999999999
OG3426,-0.222
OG3427,0.7120000000000001
OG3428,
OG3429,-1.155
OG343,0.065
OG3430,-1.485
OG3431,-0.353
OG3432,0.0
OG3433,-0.1
OG3434,0.494
OG3435,0.494
OG3436,-1.136
OG3437,0.456
OG3438,-1.43
OG3439,1.27
OG344,-0.036000000000000004
OG3440,
OG3441,
OG3442,-1.402
OG3443,
OG3444,
OG3445,1.28
OG3446,0.494
OG3447,0.0
OG3448,-1.1640000000000001
OG3449,0.188
OG345,0.484
OG3450,
OG3451,
OG3452,-0.077
OG3453,-0.846
OG3454,3.1460000000000004
OG3455,0.0
OG3456,-1.43
OG3457,0.494
OG3458,
OG3459,
OG346,0.151
OG3460,
OG3461,
OG3462,
OG3463,
OG3464,
OG3465,
OG3466,0.493
OG3467,1.8019999999999998
OG3468,
OG3469,
OG347,-0.34
OG3470,-1.0659999999999998
OG3471,0.494
OG3472,0.494
OG3473,-0.858
OG3474,
OG3475,0.18100000000000002
OG3476,-1.43
OG3477,0.0
OG3478,
OG3479,-0.262
OG348,0.619
OG3480,0.787
OG3481,-1.43
OG3482,-3.2760000000000002
OG3483,
OG3484,-2.074
OG3485,0.494
OG3486,-2.918
OG3487,-1.015
OG3488,0.494
OG3489,
OG349,-1.334
OG3490,-1.4369999999999998
OG3491,
OG3492,
OG3493,-0.35700000000000004
OG3494,0.253
OG3495,-0.514
OG3496,1.74
OG3497,
OG3498,-0.365
OG3499,0.0
OG35,-0.609
OG350,0.386
OG3500,-0.611
OG3501,0.342
OG3502,-0.46799999999999997
OG3503,-0.026000000000000002
OG3504,1.48
OG3505,
OG3506,
OG3507,
OG3508,
OG3509,
OG351,1.133
OG3510,-1.361
OG3511,-0.9390000000000001
OG3512,
OG3513,
OG3514,-1.43
OG3515,
OG3516,
OG3517,0.8390000000000001
OG3518,-2.6
OG3519,-1.354
OG352,-1.2570000000000001
OG3520,0.0
OG3521,-0.052000000000000005
OG3522,-0.982
OG3523,0.564
OG3524,-0.166
OG3525,
OG3526,
OG3527,0.268
OG3528,
OG3529,
OG353,-0.529
OG3530,1.557
OG3531,1.234
OG3532,
OG3533,
OG3534,-0.574
OG3535,0.685
OG3536,0.0
OG3537,1.411
OG3538,
OG3539,0.0
OG354,-0.18
OG3540,-2.8360000000000003
OG3541,0.0
OG3542,0.0
OG3543,-0.46799999999999997
OG3544,0.494
OG3545,-1.198
OG3546,-2.5860000000000003
OG3547,-0.485
OG3548,0.17
OG3549,-0.46799999999999997
OG355,0.035
OG3550,-2.456
OG3551,0.494
OG3552,0.619
OG3553,-1.1340000000000001
OG3554,0.314
OG3555,1.063
OG3556,0.494
OG3557,0.521
OG3558,-0.46799999999999997
OG3559,-0.138
OG356,-0.836
OG3560,-0.298
OG3561,-2.349
OG3562,0.0
OG3563,
OG3564,
OG3565,
OG3566,-0.46799999999999997
OG3567,
OG3568,-1.43
OG3569,-0.46799999999999997
OG357,-0.196
OG3570,-1.131
OG3571,
OG3572,-1.426
OG3573,
OG3574,0.0
OG3575,-0.313
OG3576,-0.894
OG3577,1.268
OG3578,-2.45
OG3579,-0.948
OG358,-0.55
OG3580,0.995
OG3581,-0.45899999999999996
OG3582,-1.43
OG3583,
OG3584,
OG3585,
OG3586,
OG3587,
OG3588,0.569
OG3589,
OG359,-0.584
OG3590,-0.46799999999999997
OG3591,-2.59
OG3592,-0.883
OG3593,-1.946
OG3594,0.0
OG3595,-0.436
OG3596,-0.765
OG3597,-0.46799999999999997
OG3598,0.33799999999999997
OG3599,0.015
OG36,0.536
OG360,-0.114
OG3600,0.27399999999999997
OG3601,0.33899999999999997
OG3602,0.151
OG3603,0.271
OG3604,-1.145
OG3605,
OG3606,-0.7240000000000001
OG3607,-0.09300000000000001
OG3608,
OG3609,-0.46799999999999997
OG361,-0.086
OG3610,
OG3611,
OG3612,0.293
OG3613,-1.43
OG3614,-2.387
OG3615,0.466
OG3616,0.494
OG3617,-0.638
OG3618,
OG3619,
OG362,0.419
OG3620,
OG3621,
OG3622,-2.074
OG3623,
OG3624,
OG3625,-1.2770000000000001
OG3626,-0.212
OG3627,0.731
OG3628,-0.562
OG3629,0.76
OG363,-0.045
OG3630,0.609
OG3631,0.499
OG3632,0.311
OG3633,0.344
OG3634,0.616
OG3635,1.61
OG3636,-0.381
OG3637,-0.188
OG3638,
OG3639,
OG364,-1.297
OG3640,
OG3641,
OG3642,
OG3643,
OG3644,
OG3645,
OG3646,
OG3647,
OG3648,
OG3649,
OG365,-0.175
OG3650,
OG3651,-0.245
OG3652,0.0
OG3653,
OG3654,-0.5770000000000001
OG3655,
OG3656,1.2009999999999998
OG3657,
OG3658,0.0
OG3659,0.19
OG366,-0.9209999999999999
OG3660,-1.885
OG3661,0.924
OG3662,-3.412
OG3663,
OG3664,0.494
OG3665,0.0
OG3666,-1.885
OG3667,0.48700000000000004
OG3668,
OG3669,0.494
OG367,-0.179
OG3670,0.0
OG3671,-1.43
OG3672,-0.46799999999999997
OG3673,-0.21
OG3674,-0.54
OG3675,0.882
OG3676,-0.7090000000000001
OG3677,-1.43
OG3678,
OG3679,0.0
OG368,-0.562
OG3680,-1.4709999999999999
OG3681,0.494
OG3682,-0.519
OG3683,
OG3684,-0.196
OG3685,
OG3686,-0.545
OG3687,-2.3409999999999997
OG3688,-1.242
OG3689,-1.43
OG369,-0.111
OG3690,-1.649
OG3691,-1.43
OG3692,0.0
OG3693,0.359
OG3694,0.7190000000000001
OG3695,-2.792
OG3696,
OG3697,-0.547
OG3698,-0.46399999999999997
OG3699,-0.5579999999999999
OG37,-0.028999999999999998
OG370,0.48700000000000004
OG3700,-0.37200000000000005
OG3701,-0.515
OG3702,0.0
OG3703,0.494
OG3704,-1.962
OG3705,-0.426
OG3706,1.227
OG3707,0.494
OG3708,-1.43
OG3709,
OG371,0.12300000000000001
OG3710,
OG3711,-1.43
OG3712,-0.769
OG3713,-0.7390000000000001
OG3714,-1.382
OG3715,-0.732
OG3716,-0.41100000000000003
OG3717,
OG3718,-0.624
OG3719,-2.377
OG372,0.175
OG3720,-1.214
OG3721,0.0
OG3722,
OG3723,0.314
OG3724,-1.43
OG3725,0.01
OG3726,-1.43
OG3727,-1.43
OG3728,-1.068
OG3729,
OG373,-0.046
OG3730,-0.626
OG3731,-0.245
OG3732,-1.359
OG3733,-0.596
OG3734,-0.903
OG3735,-1.9409999999999998
OG3736,-0.455
OG3737,0.284
OG3738,0.195
OG3739,-1.093
OG374,-0.177
OG3740,-0.8320000000000001
OG3741,
OG3742,-0.46799999999999997
OG3743,
OG3744,-1.297
OG3745,
OG3746,1.117
OG3747,1.0170000000000001
OG3748,-0.6729999999999999
OG3749,-2.3369999999999997
OG375,-0.599
OG3750,0.0
OG3751,
OG3752,-1.806
OG3753,0.8809999999999999
OG3754,-1.245
OG3755,-0.897
OG3756,2.286
OG3757,-1.43
OG3758,0.0
OG3759,
OG376,-0.36
OG3760,0.0
OG3761,-1.43
OG3762,0.0
OG3763,-0.39399999999999996
OG3764,-1.979
OG3765,0.494
OG3766,0.0
OG3767,
OG3768,-0.821
OG3769,-0.024
OG377,0.154
OG3770,0.0
OG3771,0.0
OG3772,0.0
OG3773,-0.26
OG3774,0.494
OG3775,-0.998
OG3776,
OG3777,-1.43
OG3778,
OG3779,-2.517
OG378,0.06
OG3780,-0.7240000000000001
OG3781,
OG3782,0.0
OG3783,-1.43
OG3784,0.0
OG3785,
OG3786,
OG3787,
OG3788,
OG3789,0.0
OG379,-0.045
OG3790,
OG3791,0.0
OG3792,-0.327
OG3793,0.53
OG3794,0.693
OG3795,1.263
OG3796,-0.46799999999999997
OG3797,
OG3798,
OG3799,
OG38,-1.492
OG380,-0.09699999999999999
OG3800,
OG3801,0.0
OG3802,0.494
OG3803,0.98
OG3804,0.9740000000000001
OG3805,
OG3806,0.0
OG3807,0.6679999999999999
OG3808,
OG3809,
OG381,-0.281
OG3810,-2.647
OG3811,0.494
OG3812,
OG3813,0.308
OG3814,1.035
OG3815,0.452
OG3816,-0.551
OG3817,0.0
OG3818,0.0
OG3819,
OG382,0.03
OG3820,
OG3821,
OG3822,
OG3823,
OG3824,
OG3825,
OG3826,
OG3827,
OG3828,
OG3829,0.0
OG383,0.069
OG3830,-0.139
OG3831,-1.8219999999999998
OG3832,1.4909999999999999
OG3833,-1.796
OG3834,
OG3835,
OG3836,-0.7120000000000001
OG3837,0.494
OG3838,
OG3839,
OG384,-0.09699999999999999
OG3840,
OG3841,
OG3842,
OG3843,
OG3844,
OG3845,
OG3846,0.17600000000000002
OG3847,0.01
OG3848,0.0
OG3849,-1.2990000000000002
OG385,-0.151
OG3850,2.245
OG3851,0.46
OG3852,1.8619999999999999
OG3853,1.208
OG3854,-1.033
OG3855,-0.573
OG3856,
OG3857,1.4869999999999999
OG3858,-0.253
OG3859,1.2429999999999999
OG386,-0.20199999999999999
OG3860,
OG3861,0.0
OG3862,0.494
OG3863,0.0
OG3864,-0.46799999999999997
OG3865,
OG3866,0.69
OG3867,-2.074
OG3868,0.802
OG3869,1.193
OG387,-0.986
OG3870,1.7530000000000001
OG3871,1.2570000000000001
OG3872,-2.089
OG3873,0.24100000000000002
OG3874,0.282
OG3875,0.262
OG3876,-0.7140000000000001
OG3877,-0.597
OG3878,-0.08900000000000001
OG3879,
OG388,-0.757
OG3880,-0.385
OG3881,-0.295
OG3882,-1.43
OG3883,0.17300000000000001
OG3884,0.503
OG3885,1.7719999999999998
OG3886,0.41
OG3887,1.19
OG3888,-0.478
OG3889,-1.43
OG389,-0.778
OG3890,0.061
OG3891,0.41200000000000003
OG3892,0.35200000000000004
OG3893,0.36
OG3894,0.382
OG3895,-2.259
OG3896,0.0
OG3897,1.423
OG3898,-0.6940000000000001
OG3899,0.431
OG39,-0.335
OG390,0.502
OG3900,0.33799999999999997
OG3901,
OG3902,0.494
OG3903,0.515
OG3904,0.8340000000000001
OG3905,-1.43
OG3906,-0.774
OG3907,0.47600000000000003
OG3908,1.023
OG3909,0.0
OG391,-0.345
OG3910,-0.46799999999999997
OG3911,1.013
OG3912,0.07400000000000001
OG3913,1.419
OG3914,0.29100000000000004
OG3915,0.6809999999999999
OG3916,0.614
OG3917,0.514
OG3918,0.607
OG3919,0.203
OG392,0.43700000000000006
OG3920,-0.465
OG3921,0.377
OG3922,-0.067
OG3923,0.085
OG3924,0.0
OG3925,
OG3926,
OG3927,-1.3780000000000001
OG3928,-1.43
OG3929,
OG393,0.48200000000000004
OG3930,0.0
OG3931,
OG3932,
OG3933,0.0
OG3934,-0.46799999999999997
OG3935,
OG3936,-2.2230000000000003
OG3937,-0.46799999999999997
OG3938,0.0
OG3939,0.0
OG394,0.565
OG3940,0.0
OG3941,1.2570000000000001
OG3942,
OG3943,0.0
OG3944,
OG3945,
OG3946,-0.8809999999999999
OG3947,
OG3948,-1.43
OG3949,-1.43
OG395,0.386
OG3950,0.0
OG3951,
OG3952,0.494
OG3953,0.0
OG3954,0.507
OG3955,
OG3956,-1.815
OG3957,-1.094
OG3958,0.0
OG3959,
OG396,0.13699999999999998
OG3960,
OG3961,-0.46799999999999997
OG3962,
OG3963,0.0
OG3964,
OG3965,-1.43
OG3966,0.0
OG3967,-1.212
OG3968,0.33
OG3969,0.0
OG397,0.501
OG3970,0.0
OG3971,
OG3972,
OG3973,
OG3974,0.0
OG3975,
OG3976,-0.46799999999999997
OG3977,
OG3978,0.462
OG3979,-1.43
OG398,-0.131
OG3980,0.0
OG3981,0.494
OG3982,0.494
OG3983,0.0
OG3984,0.0
OG3985,-1.43
OG3986,-1.43
OG3987,0.494
OG3988,1.127
OG3989,-0.11699999999999999
OG399,-0.731
OG3990,-2.4730000000000003
OG3991,-1.43
OG3992,2.99
OG3993,0.5379999999999999
OG3994,0.462
OG3995,
OG3996,-0.7090000000000001
OG3997,-0.28300000000000003
OG3998,0.033
OG3999,0.0
OG4,-0.691
OG40,1.979
OG400,0.069
OG4000,-2.205
OG4001,
OG4002,
OG4003,-1.294
OG4004,-0.263
OG4005,-3.031
OG4006,-1.018
OG4007,
OG4008,
OG4009,-1.75
OG401,0.013999999999999999
OG4010,-0.561
OG4011,-0.7190000000000001
OG4012,
OG4013,
OG4014,
OG4015,
OG4016,-1.405
OG4017,-0.532
OG4018,-3.095
OG4019,
OG402,0.302
OG4020,1.675
OG4021,-2.074
OG4022,
OG4023,
OG4024,
OG4025,0.0
OG4026,
OG4027,-0.46799999999999997
OG4028,0.0
OG4029,0.0
OG403,0.44799999999999995
OG4030,
OG4031,-1.287
OG4032,-1.43
OG4033,-0.848
OG4034,-1.43
OG4035,-6.433
OG4036,-4.124
OG4037,
OG4038,-1.43
OG4039,-1.5290000000000001
OG404,-0.675
OG4040,0.0
OG4041,0.494
OG4042,0.494
OG4043,
OG4044,0.494
OG4045,0.467
OG4046,
OG4047,
OG4048,
OG4049,
OG405,0.467
OG4050,
OG4051,
OG4052,
OG4053,
OG4054,-1.43
OG4055,
OG4056,0.185
OG4057,-1.276
OG4058,
OG4059,-2.322
OG406,-0.469
OG4060,
OG4061,-1.43
OG4062,
OG4063,2.278
OG4064,-0.6509999999999999
OG4065,0.451
OG4066,0.0
OG4067,
OG4068,0.0
OG4069,0.494
OG407,0.23399999999999999
OG4070,
OG4071,
OG4072,
OG4073,-0.535
OG4074,-0.48700000000000004
OG4075,-1.5759999999999998
OG4076,0.0
OG4077,0.0
OG4078,
OG4079,-2.23
OG408,0.349
OG4080,
OG4081,
OG4082,
OG4083,-0.898
OG4084,
OG4085,
OG4086,-3.38
OG4087,
OG4088,0.0
OG4089,-1.43
OG409,-0.544
OG4090,-0.46799999999999997
OG4091,-1.43
OG4092,1.77
OG4093,
OG4094,-0.08800000000000001
OG4095,
OG4096,
OG4097,
OG4098,
OG4099,-0.632
OG41,0.086
OG410,-0.34700000000000003
OG4100,0.191
OG4101,-2.719
OG4102,0.494
OG4103,1.0090000000000001
OG4104,-0.46799999999999997
OG4105,
OG4106,0.0
OG4107,0.0
OG4108,0.0
OG4109,0.0
OG411,0.243
OG4110,
OG4111,0.494
OG4112,-0.172
OG4113,-2.4330000000000003
OG4114,-0.897
OG4115,
OG4116,0.494
OG4117,-2.85
OG4118,-0.46799999999999997
OG4119,1.255
OG412,-0.183
OG4120,-1.466
OG4121,-1.821
OG4122,
OG4123,-0.975
OG4124,1.9340000000000002
OG4125,0.0
OG4126,0.38
OG4127,
OG4128,
OG4129,
OG413,-0.313
OG4130,-2.929
OG4131,
OG4132,
OG4133,-1.43
OG4134,
OG4135,
OG4136,
OG4137,0.0
OG4138,-1.3840000000000001
OG4139,-0.588
OG414,0.142
OG4140,-1.608
OG4141,-1.32
OG4142,
OG4143,
OG4144,
OG4145,-0.299
OG4146,-0.465
OG4147,-1.881
OG4148,-2.531
OG4149,-0.076
OG415,0.182
OG4150,-0.084
OG4151,0.22699999999999998
OG4152,2.13
OG4153,0.494
OG4154,-0.46799999999999997
OG4155,0.0
OG4156,-0.184
OG4157,0.0
OG4158,
OG4159,
OG416,0.114
OG4160,-1.825
OG4161,-0.8859999999999999
OG4162,
OG4163,-0.46399999999999997
OG4164,-0.8490000000000001
OG4165,-0.67
OG4166,-2.495
OG4167,-1.3430000000000002
OG4168,
OG4169,-0.341
OG417,0.45399999999999996
OG4170,-0.568
OG4171,-0.42700000000000005
OG4172,-0.32899999999999996
OG4173,-0.36700000000000005
OG4174,-0.604
OG4175,-0.775
OG4176,0.0
OG4177,-2.924
OG4178,
OG4179,
OG418,-0.096
OG4180,-1.43
OG4181,
OG4182,-0.46799999999999997
OG4183,3.511
OG4184,-1.889
OG4185,0.494
OG4186,0.0
OG4187,-2.204
OG4188,0.136
OG4189,
OG419,0.015
OG4190,
OG4191,-2.324
OG4192,-1.43
OG4193,0.494
OG4194,-0.935
OG4195,
OG4196,0.0
OG4197,-0.5489999999999999
OG4198,0.695
OG4199,-1.263
OG42,-0.433
OG420,0.297
OG4200,
OG4201,0.0
OG4202,0.21600000000000003
OG4203,-1.43
OG4204,0.40700000000000003
OG4205,-1.179
OG4206,-1.43
OG4207,-1.1340000000000001
OG4208,0.0
OG4209,
OG421,-0.45299999999999996
OG4210,
OG4211,
OG4212,0.0
OG4213,
OG4214,1.703
OG4215,0.522
OG4216,0.0
OG4217,0.0
OG4218,
OG4219,
OG422,0.474
OG4220,-2.153
OG4221,
OG4222,
OG4223,0.0
OG4224,0.0
OG4225,-2.359
OG4226,
OG4227,-0.46799999999999997
OG4228,0.142
OG4229,-0.382
OG423,-0.28
OG4230,0.494
OG4231,
OG4232,-2.349
OG4233,-0.794
OG4234,0.0
OG4235,2.6630000000000003
OG4236,-0.77
OG4237,-0.537
OG4238,0.25
OG4239,
OG424,0.38299999999999995
OG4240,0.0
OG4241,
OG4242,1.615
OG4243,-1.305
OG4244,-0.01
OG4245,-1.43
OG4246,-0.002
OG4247,-0.369
OG4248,-0.7879999999999999
OG4249,-0.27399999999999997
OG425,0.602
OG4250,-0.821
OG4251,-2.074
OG4252,
OG4253,0.0
OG4254,0.314
OG4255,0.297
OG4256,0.0
OG4257,0.0
OG4258,0.7240000000000001
OG4259,
OG426,0.239
OG4260,0.494
OG4261,0.32899999999999996
OG4262,0.446
OG4263,0.40299999999999997
OG4264,0.541
OG4265,0.512
OG4266,0.627
OG4267,-0.5670000000000001
OG4268,-1.073
OG4269,2.3930000000000002
OG427,0.429
OG4270,-3.043
OG4271,1.3219999999999998
OG4272,
OG4273,0.0
OG4274,0.0
OG4275,1.284
OG4276,0.0
OG4277,-1.18
OG4278,-0.94
OG4279,-2.125
OG428,-0.294
OG4280,-2.964
OG4281,-0.113
OG4282,
OG4283,-2.9589999999999996
OG4284,
OG4285,-0.213
OG4286,-0.009000000000000001
OG4287,-0.142
OG4288,0.418
OG4289,-0.191
OG429,-0.7040000000000001
OG4290,1.131
OG4291,0.305
OG4292,-0.46799999999999997
OG4293,0.457
OG4294,-0.672
OG4295,1.237
OG4296,-0.002
OG4297,-0.46799999999999997
OG4298,-1.43
OG4299,-1.641
OG43,0.506
OG430,-0.052000000000000005
OG4300,0.34700000000000003
OG4301,1.27
OG4302,-0.109
OG4303,-1.43
OG4304,-0.46799999999999997
OG4305,-0.91
OG4306,-1.318
OG4307,-0.135
OG4308,0.465
OG4309,1.008
OG431,-0.16
OG4310,-0.244
OG4311,0.502
OG4312,-2.175
OG4313,-0.6920000000000001
OG4314,0.0
OG4315,-1.329
OG4316,-0.366
OG4317,0.355
OG4318,-0.503
OG4319,-0.419
OG432,-0.225
OG4320,0.059000000000000004
OG4321,-1.396
OG4322,-0.142
OG4323,-0.426
OG4324,-0.7609999999999999
OG4325,0.235
OG4326,0.102
OG4327,0.28800000000000003
OG4328,1.2890000000000001
OG4329,-0.515
OG433,0.049
OG4330,0.294
OG4331,0.342
OG4332,0.49
OG4333,-1.5719999999999998
OG4334,-1.969
OG4335,-0.8859999999999999
OG4336,0.005
OG4337,1.089
OG4338,
OG4339,-1.2229999999999999
OG434,-0.127
OG4340,1.178
OG4341,-0.745
OG4342,-0.777
OG4343,-0.602
OG4344,-0.45
OG4345,0.026000000000000002
OG4346,-0.04
OG4347,-0.578
OG4348,-0.376
OG4349,1.577
OG435,0.059000000000000004
OG4350,-1.281
OG4351,0.015
OG4352,-0.785
OG4353,0.139
OG4354,-1.185
OG4355,-0.517
OG4356,-0.823
OG4357,-0.063
OG4358,-0.2
OG4359,0.45799999999999996
OG436,0.302
OG4360,-0.382
OG4361,0.524
OG4362,-2.2030000000000003
OG4363,0.043
OG4364,-1.6980000000000002
OG4365,0.653
OG4366,0.46299999999999997
OG4367,0.589
OG4368,-1.47
OG4369,0.127
OG437,0.07
OG4370,-0.107
OG4371,0.579
OG4372,-1.079
OG4373,0.174
OG4374,-0.043
OG4375,-0.033
OG4376,-0.7859999999999999
OG4377,0.02
OG4378,-0.948
OG4379,-0.035
OG438,-0.151
OG4380,-0.040999999999999995
OG4381,0.779
OG4382,-2.655
OG4383,0.52
OG4384,0.264
OG4385,-0.158
OG4386,0.147
OG4387,-0.114
OG4388,0.064
OG4389,-0.318
OG439,-0.5489999999999999
OG4390,-0.146
OG4391,-0.23800000000000002
OG4392,-0.14300000000000002
OG4393,-1.149
OG4394,0.611
OG4395,0.6829999999999999
OG4396,-0.888
OG4397,-0.9940000000000001
OG4398,0.018000000000000002
OG4399,-0.040999999999999995
OG44,0.179
OG440,-0.045
OG4400,-0.496
OG4401,-0.47600000000000003
OG4402,0.128
OG4403,-0.251
OG4404,0.568
OG4405,-0.155
OG4406,-0.36700000000000005
OG4407,1.489
OG4408,0.03
OG4409,0.845
OG441,0.0
OG4410,-0.145
OG4411,-0.772
OG4412,-4.52
OG4413,0.578
OG4414,-2.202
OG4415,0.192
OG4416,0.040999999999999995
OG4417,0.462
OG4418,
OG4419,-0.245
OG442,1.036
OG4420,0.419
OG4421,-1.964
OG4422,0.617
OG4423,-1.422
OG4424,-0.903
OG4425,
OG4426,0.039
OG4427,-0.919
OG4428,-0.14300000000000002
OG4429,0.665
OG443,-0.175
OG4430,-0.423
OG4431,-0.929
OG4432,-0.853
OG4433,-0.623
OG4434,-0.831
OG4435,-0.387
OG4436,-0.73
OG4437,-1.242
OG4438,-0.742
OG4439,-0.7120000000000001
OG444,0.821
OG4440,0.08900000000000001
OG4441,-2.2230000000000003
OG4442,0.45399999999999996
OG4443,0.024
OG4444,0.9179999999999999
OG4445,0.528
OG4446,-0.9740000000000001
OG4447,0.172
OG4448,-0.11800000000000001
OG4449,1.263
OG445,-0.24600000000000002
OG4450,0.204
OG4451,-2.883
OG4452,0.299
OG4453,-0.698
OG4454,-0.52
OG4455,-0.06
OG4456,-0.575
OG4457,0.083
OG4458,-0.46799999999999997
OG4459,0.363
OG446,-0.129
OG4460,-0.32899999999999996
OG4461,-0.47600000000000003
OG4462,-0.68
OG4463,-0.474
OG4464,-1.107
OG4465,-0.29100000000000004
OG4466,-0.092
OG4467,-1.3519999999999999
OG4468,-0.674
OG4469,-1.515
OG447,0.166
OG4470,-1.3880000000000001
OG4471,-0.483
OG4472,-0.17
OG4473,-1.077
OG4474,-1.255
OG4475,-0.092
OG4476,-1.357
OG4477,1.2
OG4478,0.494
OG4479,-0.6779999999999999
OG448,-0.547
OG4480,2.4619999999999997
OG4481,-1.304
OG4482,0.0
OG4483,
OG4484,-0.982
OG4485,-1.128
OG4486,-0.742
OG4487,0.0
OG4488,1.18
OG4489,-1.395
OG449,0.016
OG4490,0.0
OG4491,-0.295
OG4492,
OG4493,0.631
OG4494,-0.506
OG4495,
OG4496,0.0
OG4497,-0.595
OG4498,-0.981
OG4499,-1.005
OG45,0.0
OG450,0.09699999999999999
OG4500,-0.324
OG4501,-0.6679999999999999
OG4502,-0.5429999999999999
OG4503,-0.5429999999999999
OG4504,-0.10300000000000001
OG4505,-2.079
OG4506,
OG4507,-1.024
OG4508,-0.341
OG4509,-1.43
OG451,0.064
OG4510,-0.479
OG4511,-1.3
OG4512,-0.65
OG4513,-0.915
OG4514,-0.244
OG4515,-1.9069999999999998
OG4516,0.027999999999999997
OG4517,-1.145
OG4518,-3.5589999999999997
OG4519,-0.925
OG452,-0.011000000000000001
OG4520,0.469
OG4521,-2.423
OG4522,-0.713
OG4523,0.131
OG4524,-2.8339999999999996
OG4525,1.038
OG4526,1.899
OG4527,-0.39299999999999996
OG4528,
OG4529,0.257
OG453,0.7070000000000001
OG4530,-1.123
OG4531,0.0
OG4532,1.463
OG4533,-0.41
OG4534,-1.439
OG4535,-0.377
OG4536,-0.736
OG4537,0.0
OG4538,
OG4539,0.782
OG454,-0.8170000000000001
OG4540,-0.151
OG4541,0.077
OG4542,-0.605
OG4543,-0.746
OG4544,0.344
OG4545,0.598
OG4546,-0.677
OG4547,0.132
OG4548,-0.028999999999999998
OG4549,-0.191
OG455,-0.6509999999999999
OG4550,-0.237
OG4551,0.159
OG4552,0.214
OG4553,0.129
OG4554,1.062
OG4555,-1.7919999999999998
OG4556,1.412
OG4557,-0.414
OG4558,0.33299999999999996
OG4559,0.267
OG456,0.325
OG4560,0.155
OG4561,0.196
OG4562,-0.556
OG4563,-0.28
OG4564,-0.02
OG4565,0.16399999999999998
OG4566,-1.044
OG4567,-0.09699999999999999
OG4568,-0.304
OG4569,-1.088
OG457,0.5820000000000001
OG4570,-0.7240000000000001
OG4571,-0.027999999999999997
OG4572,-0.797
OG4573,-1.43
OG4574,0.391
OG4575,-0.413
OG4576,-1.097
OG4577,-1.175
OG4578,1.4380000000000002
OG4579,-1.044
OG458,-0.172
OG4580,-0.081
OG4581,
OG4582,0.804
OG4583,-0.156
OG4584,0.479
OG4585,-0.17300000000000001
OG4586,0.085
OG4587,-0.055
OG4588,-0.249
OG4589,
OG459,-0.221
OG4590,1.2770000000000001
OG4591,-0.983
OG4592,0.23800000000000002
OG4593,-0.29
OG4594,-0.344
OG4595,
OG4596,-1.069
OG4597,-0.46799999999999997
OG4598,-0.299
OG4599,0.133
OG46,-0.215
OG460,-0.6809999999999999
OG4600,0.319
OG4601,-0.345
OG4602,-0.065
OG4603,-0.578
OG4604,0.064
OG4605,-0.311
OG4606,-0.6890000000000001
OG4607,-1.42
OG4608,-1.5630000000000002
OG4609,-1.032
OG461,0.06
OG4610,-1.055
OG4611,-2.523
OG4612,-3.84
OG4613,0.301
OG4614,0.239
OG4615,-0.442
OG4616,-0.46799999999999997
OG4617,0.607
OG4618,-1.038
OG4619,-1.317
OG462,-0.18899999999999997
OG4620,0.547
OG4621,-1.008
OG4622,-0.466
OG4623,0.0
OG4624,-0.305
OG4625,0.6679999999999999
OG4626,0.25
OG4627,0.138
OG4628,0.102
OG4629,0.331
OG463,0.295
OG4630,-1.536
OG4631,0.494
OG4632,0.0
OG4633,0.096
OG4634,0.387
OG4635,0.233
OG4636,-1.328
OG4637,0.324
OG4638,0.405
OG4639,0.5720000000000001
OG464,-0.695
OG4640,0.519
OG4641,-0.33
OG4642,-0.7490000000000001
OG4643,0.355
OG4644,-0.188
OG4645,
OG4646,
OG4647,
OG4648,
OG4649,1.0979999999999999
OG465,0.044000000000000004
OG4650,-0.46799999999999997
OG4651,
OG4652,
OG4653,
OG4654,
OG4655,
OG4656,2.283
OG4657,0.693
OG4658,-0.057999999999999996
OG4659,-1.36
OG466,0.45299999999999996
OG4660,-0.718
OG4661,0.845
OG4662,-0.20199999999999999
OG4663,0.003
OG4664,-0.141
OG4665,1.605
OG4666,-0.33799999999999997
OG4667,-0.312
OG4668,-0.795
OG4669,0.687
OG467,-0.071
OG4670,
OG4671,0.0
OG4672,
OG4673,0.4
OG4674,0.0
OG4675,-1.43
OG4676,0.494
OG4677,-0.7929999999999999
OG4678,0.807
OG4679,-0.242
OG468,0.525
OG4680,0.8140000000000001
OG4681,-0.526
OG4682,0.23600000000000002
OG4683,1.276
OG4684,-2.9339999999999997
OG4685,
OG4686,-0.081
OG4687,0.0
OG4688,
OG4689,0.494
OG469,0.022000000000000002
OG4690,
OG4691,
OG4692,
OG4693,
OG4694,
OG4695,0.494
OG4696,
OG4697,-1.43
OG4698,-1.43
OG4699,
OG47,0.303
OG470,-0.304
OG4700,
OG4701,
OG4702,
OG4703,
OG4704,
OG4705,
OG4706,
OG4707,
OG4708,
OG4709,-1.204
OG471,0.48700000000000004
OG4710,-0.627
OG4711,-1.43
OG4712,
OG4713,
OG4714,
OG4715,
OG4716,0.737
OG4717,
OG4718,
OG4719,-0.335
OG472,0.293
OG4720,
OG4721,
OG4722,
OG4723,
OG4724,
OG4725,
OG4726,0.0
OG4727,0.529
OG4728,1.0090000000000001
